actual_block_time,actual_flight_duration,actual_taxi_in_time,actual_taxi_out_time,aircraft_code_iata,aircraft_code_icao,aircraft_serial_number,aircraft_type,aircraft_type_series,baggage_claim,country_code,fleet_aircraft_id,flight_date_utc,flight_id,flight_number,flight_type,is_cancelled,is_diverted,operating_carrier_iata,operating_carrier_id,operating_carrier_name,region_name,tail_number,total_seat_count,actual_gate_departure_local,actual_runway_departure_local,departure_airport_iata,departure_airport_id,departure_gate,departure_terminal,gate_departure_delay,scheduled_gate_departure_local,show_up_time,checkin_on_pred,checkin_done_pred,checkin_pt,checkin_pred,departure_gate_on_pred,departure_gate_done_pred,departure_gate_pt,departure_gate_pred,security_on_pred,security_done_pred,security_pt,security_pred,passport_on_pred,passport_done_pred,passport_pt,passport_pred,checkin_pt_pred,departure_gate_pt_pred,security_pt_pred,passport_pt_pred
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:37:16.820056542,2024-01-02 12:37:17.069208544,2024-01-02 12:39:13.069208544,79,checkin_A,2024-01-02 12:39:13.069208544,2024-01-02 12:43:52.069208544,62,departure_gate_DG1,2024-01-02 12:43:52.069208544,2024-01-02 12:44:54.069208544,62,security_SC2,2024-01-02 12:44:54.069208544,2024-01-02 12:47:03.069208544,45,passport_PC1,2024-01-02 12:37:54.069208544,2024-01-02 12:42:50.069208544,2024-01-02 12:43:52.069208544,2024-01-02 12:46:18.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:37:19.178936634,2024-01-02 12:37:19.069208544,2024-01-02 12:49:30.069208544,52,checkin_B,2024-01-02 12:49:30.069208544,2024-01-02 12:58:32.069208544,66,departure_gate_DG1,2024-01-02 12:58:32.069208544,2024-01-02 13:00:04.069208544,70,security_SC1,2024-01-02 13:00:04.069208544,2024-01-02 13:01:49.069208544,73,passport_PC1,2024-01-02 12:48:38.069208544,2024-01-02 12:57:26.069208544,2024-01-02 12:58:54.069208544,2024-01-02 13:00:36.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:37:20.525282856,2024-01-02 12:37:20.069208544,2024-01-02 12:49:38.069208544,59,checkin_B,2024-01-02 12:49:38.069208544,2024-01-02 12:58:42.069208544,50,departure_gate_DG1,2024-01-02 12:58:42.069208544,2024-01-02 12:59:53.069208544,71,security_SC2,2024-01-02 12:59:53.069208544,2024-01-02 13:00:59.069208544,65,passport_PC1,2024-01-02 12:48:39.069208544,2024-01-02 12:57:52.069208544,2024-01-02 12:58:42.069208544,2024-01-02 12:59:54.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:37:24.098116428,2024-01-02 12:37:24.069208544,2024-01-02 12:49:46.069208544,53,checkin_B,2024-01-02 12:49:46.069208544,2024-01-02 12:58:43.069208544,44,departure_gate_DG1,2024-01-02 12:58:43.069208544,2024-01-02 12:59:46.069208544,63,security_SC2,2024-01-02 12:59:46.069208544,2024-01-02 13:00:44.069208544,58,passport_PC1,2024-01-02 12:48:53.069208544,2024-01-02 12:57:59.069208544,2024-01-02 12:58:43.069208544,2024-01-02 12:59:46.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:37:25.346093010,2024-01-02 12:37:25.069208544,2024-01-02 12:49:59.069208544,65,checkin_B,2024-01-02 12:49:59.069208544,2024-01-02 12:59:33.069208544,61,departure_gate_DG1,2024-01-02 12:59:33.069208544,2024-01-02 13:00:39.069208544,66,security_SC1,2024-01-02 13:00:39.069208544,2024-01-02 13:02:01.069208544,77,passport_PC1,2024-01-02 12:48:54.069208544,2024-01-02 12:58:32.069208544,2024-01-02 12:59:33.069208544,2024-01-02 13:00:44.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:37:27.227753880,2024-01-02 12:37:27.069208544,2024-01-02 12:49:57.069208544,43,checkin_B,2024-01-02 12:49:57.069208544,2024-01-02 12:59:07.069208544,47,departure_gate_DG1,2024-01-02 12:59:07.069208544,2024-01-02 12:59:52.069208544,45,security_SC2,2024-01-02 12:59:52.069208544,2024-01-02 13:00:53.069208544,61,passport_PC1,2024-01-02 12:49:14.069208544,2024-01-02 12:58:20.069208544,2024-01-02 12:59:07.069208544,2024-01-02 12:59:52.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:37:33.845905908,2024-01-02 12:37:34.069208544,2024-01-02 12:50:47.069208544,77,checkin_B,2024-01-02 12:50:47.069208544,2024-01-02 13:00:43.069208544,70,departure_gate_DG1,2024-01-02 13:00:43.069208544,2024-01-02 13:01:46.069208544,63,security_SC2,2024-01-02 13:01:46.069208544,2024-01-02 13:02:54.069208544,65,passport_PC1,2024-01-02 12:49:30.069208544,2024-01-02 12:59:33.069208544,2024-01-02 13:00:43.069208544,2024-01-02 13:01:49.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:37:38.051980410,2024-01-02 12:37:38.069208544,2024-01-02 12:50:34.069208544,58,checkin_B,2024-01-02 12:50:34.069208544,2024-01-02 12:59:56.069208544,70,departure_gate_DG1,2024-01-02 12:59:56.069208544,2024-01-02 13:00:52.069208544,56,security_SC1,2024-01-02 13:00:52.069208544,2024-01-02 13:02:02.069208544,62,passport_PC1,2024-01-02 12:49:36.069208544,2024-01-02 12:58:46.069208544,2024-01-02 12:59:56.069208544,2024-01-02 13:01:00.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:37:41.554957488,2024-01-02 12:37:41.069208544,2024-01-02 12:50:39.069208544,61,checkin_B,2024-01-02 12:50:39.069208544,2024-01-02 13:00:04.069208544,57,departure_gate_DG1,2024-01-02 13:00:04.069208544,2024-01-02 13:00:58.069208544,54,security_SC2,2024-01-02 13:00:58.069208544,2024-01-02 13:02:25.069208544,58,passport_PC1,2024-01-02 12:49:38.069208544,2024-01-02 12:59:07.069208544,2024-01-02 13:00:04.069208544,2024-01-02 13:01:27.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:37:47.872504848,2024-01-02 12:37:48.069208544,2024-01-02 12:50:38.069208544,52,checkin_B,2024-01-02 12:50:38.069208544,2024-01-02 12:59:49.069208544,53,departure_gate_DG1,2024-01-02 12:59:49.069208544,2024-01-02 13:00:39.069208544,50,security_SC2,2024-01-02 13:00:39.069208544,2024-01-02 13:01:45.069208544,52,passport_PC1,2024-01-02 12:49:46.069208544,2024-01-02 12:58:56.069208544,2024-01-02 12:59:49.069208544,2024-01-02 13:00:53.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:37:47.897243502,2024-01-02 12:37:48.069208544,2024-01-02 12:50:52.069208544,55,checkin_B,2024-01-02 12:50:52.069208544,2024-01-02 13:00:59.069208544,72,departure_gate_DG1,2024-01-02 13:00:59.069208544,2024-01-02 13:02:08.069208544,69,security_SC2,2024-01-02 13:02:08.069208544,2024-01-02 13:03:18.069208544,70,passport_PC1,2024-01-02 12:49:57.069208544,2024-01-02 12:59:47.069208544,2024-01-02 13:00:59.069208544,2024-01-02 13:02:08.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:37:49.650184662,2024-01-02 12:37:50.069208544,2024-01-02 12:51:01.069208544,62,checkin_B,2024-01-02 12:51:01.069208544,2024-01-02 13:00:41.069208544,52,departure_gate_DG1,2024-01-02 13:00:41.069208544,2024-01-02 13:01:37.069208544,56,security_SC2,2024-01-02 13:01:37.069208544,2024-01-02 13:02:46.069208544,61,passport_PC1,2024-01-02 12:49:59.069208544,2024-01-02 12:59:49.069208544,2024-01-02 13:00:41.069208544,2024-01-02 13:01:45.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:37:55.054343214,2024-01-02 12:37:55.069208544,2024-01-02 12:38:49.069208544,54,checkin_A,2024-01-02 12:38:49.069208544,2024-01-02 12:39:55.069208544,66,departure_gate_DG2,2024-01-02 12:39:55.069208544,2024-01-02 12:40:50.069208544,55,security_SC1,2024-01-02 12:40:50.069208544,2024-01-02 12:41:51.069208544,61,passport_PC2,2024-01-02 12:37:55.069208544,2024-01-02 12:38:49.069208544,2024-01-02 12:39:55.069208544,2024-01-02 12:40:50.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:01.694535726,2024-01-02 12:38:02.069208544,2024-01-02 12:39:05.069208544,60,checkin_A,2024-01-02 12:39:05.069208544,2024-01-02 12:40:19.069208544,74,departure_gate_DG2,2024-01-02 12:40:19.069208544,2024-01-02 12:41:15.069208544,56,security_SC1,2024-01-02 12:41:15.069208544,2024-01-02 12:42:17.069208544,62,passport_PC2,2024-01-02 12:38:05.069208544,2024-01-02 12:39:05.069208544,2024-01-02 12:40:19.069208544,2024-01-02 12:41:15.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:02.912049840,2024-01-02 12:38:03.069208544,2024-01-02 12:51:34.069208544,60,checkin_B,2024-01-02 12:51:34.069208544,2024-01-02 13:01:44.069208544,61,departure_gate_DG1,2024-01-02 13:01:44.069208544,2024-01-02 13:02:42.069208544,58,security_SC2,2024-01-02 13:02:42.069208544,2024-01-02 13:03:50.069208544,57,passport_PC1,2024-01-02 12:50:34.069208544,2024-01-02 13:00:43.069208544,2024-01-02 13:01:44.069208544,2024-01-02 13:02:53.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:07.326814374,2024-01-02 12:38:07.069208544,2024-01-02 12:39:07.069208544,51,checkin_A,2024-01-02 12:39:07.069208544,2024-01-02 12:40:01.069208544,54,departure_gate_DG2,2024-01-02 12:40:01.069208544,2024-01-02 12:40:57.069208544,56,security_SC1,2024-01-02 12:40:57.069208544,2024-01-02 12:43:01.069208544,61,passport_PC1,2024-01-02 12:38:16.069208544,2024-01-02 12:39:07.069208544,2024-01-02 12:40:01.069208544,2024-01-02 12:42:00.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:12.868247682,2024-01-02 12:38:13.069208544,2024-01-02 12:51:41.069208544,63,checkin_B,2024-01-02 12:51:41.069208544,2024-01-02 13:01:54.069208544,70,departure_gate_DG1,2024-01-02 13:01:54.069208544,2024-01-02 13:03:05.069208544,71,security_SC2,2024-01-02 13:03:05.069208544,2024-01-02 13:03:53.069208544,48,passport_PC1,2024-01-02 12:50:38.069208544,2024-01-02 13:00:44.069208544,2024-01-02 13:01:54.069208544,2024-01-02 13:03:05.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:15.850293360,2024-01-02 12:38:16.069208544,2024-01-02 12:51:25.069208544,46,checkin_B,2024-01-02 12:51:25.069208544,2024-01-02 13:01:31.069208544,50,departure_gate_DG1,2024-01-02 13:01:31.069208544,2024-01-02 13:02:37.069208544,66,security_SC1,2024-01-02 13:02:37.069208544,2024-01-02 13:03:47.069208544,61,passport_PC1,2024-01-02 12:50:39.069208544,2024-01-02 13:00:41.069208544,2024-01-02 13:01:31.069208544,2024-01-02 13:02:46.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:18.175288704,2024-01-02 12:38:18.069208544,2024-01-02 12:39:12.069208544,48,checkin_A,2024-01-02 12:39:12.069208544,2024-01-02 12:43:38.069208544,59,departure_gate_DG1,2024-01-02 12:43:38.069208544,2024-01-02 12:44:46.069208544,67,security_SC1,2024-01-02 12:44:46.069208544,2024-01-02 12:45:49.069208544,63,passport_PC2,2024-01-02 12:38:24.069208544,2024-01-02 12:42:39.069208544,2024-01-02 12:43:39.069208544,2024-01-02 12:44:46.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:20.095113636,2024-01-02 12:38:20.069208544,2024-01-02 12:51:48.069208544,61,checkin_B,2024-01-02 12:51:48.069208544,2024-01-02 13:01:57.069208544,63,departure_gate_DG1,2024-01-02 13:01:57.069208544,2024-01-02 13:02:47.069208544,50,security_SC1,2024-01-02 13:02:47.069208544,2024-01-02 13:04:00.069208544,66,passport_PC1,2024-01-02 12:50:47.069208544,2024-01-02 13:00:54.069208544,2024-01-02 13:01:57.069208544,2024-01-02 13:02:54.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:25.932049710,2024-01-02 12:38:26.069208544,2024-01-02 12:39:39.069208544,73,checkin_A,2024-01-02 12:39:39.069208544,2024-01-02 12:44:49.069208544,71,departure_gate_DG1,2024-01-02 12:44:49.069208544,2024-01-02 12:45:53.069208544,64,security_SC2,2024-01-02 12:45:53.069208544,2024-01-02 12:48:36.069208544,62,passport_PC1,2024-01-02 12:38:26.069208544,2024-01-02 12:43:38.069208544,2024-01-02 12:44:49.069208544,2024-01-02 12:47:34.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:29.005991118,2024-01-02 12:38:29.069208544,2024-01-02 12:39:51.069208544,62,checkin_A,2024-01-02 12:39:51.069208544,2024-01-02 12:41:01.069208544,70,departure_gate_DG2,2024-01-02 12:41:01.069208544,2024-01-02 12:41:58.069208544,57,security_SC1,2024-01-02 12:41:58.069208544,2024-01-02 12:44:13.069208544,63,passport_PC1,2024-01-02 12:38:49.069208544,2024-01-02 12:39:51.069208544,2024-01-02 12:41:01.069208544,2024-01-02 12:43:10.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:34.122435204,2024-01-02 12:38:34.069208544,2024-01-02 12:51:56.069208544,64,checkin_B,2024-01-02 12:51:56.069208544,2024-01-02 13:02:01.069208544,62,departure_gate_DG1,2024-01-02 13:02:01.069208544,2024-01-02 13:03:08.069208544,67,security_SC2,2024-01-02 13:03:08.069208544,2024-01-02 13:04:26.069208544,68,passport_PC1,2024-01-02 12:50:52.069208544,2024-01-02 13:00:59.069208544,2024-01-02 13:02:01.069208544,2024-01-02 13:03:18.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:36.488162970,2024-01-02 12:38:36.069208544,2024-01-02 12:52:11.069208544,70,checkin_B,2024-01-02 12:52:11.069208544,2024-01-02 13:02:43.069208544,49,departure_gate_DG1,2024-01-02 13:02:43.069208544,2024-01-02 13:03:36.069208544,53,security_SC1,2024-01-02 13:03:36.069208544,2024-01-02 13:04:45.069208544,58,passport_PC1,2024-01-02 12:51:01.069208544,2024-01-02 13:01:54.069208544,2024-01-02 13:02:43.069208544,2024-01-02 13:03:47.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:37.529354532,2024-01-02 12:38:37.069208544,2024-01-02 12:52:26.069208544,61,checkin_B,2024-01-02 12:52:26.069208544,2024-01-02 13:03:37.069208544,70,departure_gate_DG1,2024-01-02 13:03:37.069208544,2024-01-02 13:04:52.069208544,75,security_SC2,2024-01-02 13:04:52.069208544,2024-01-02 13:05:59.069208544,67,passport_PC1,2024-01-02 12:51:25.069208544,2024-01-02 13:02:27.069208544,2024-01-02 13:03:37.069208544,2024-01-02 13:04:52.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:37.556564850,2024-01-02 12:38:37.069208544,2024-01-02 12:52:38.069208544,64,checkin_B,2024-01-02 12:52:38.069208544,2024-01-02 13:03:52.069208544,69,departure_gate_DG1,2024-01-02 13:03:52.069208544,2024-01-02 13:04:48.069208544,56,security_SC1,2024-01-02 13:04:48.069208544,2024-01-02 13:05:55.069208544,67,passport_PC2,2024-01-02 12:51:34.069208544,2024-01-02 13:02:43.069208544,2024-01-02 13:03:52.069208544,2024-01-02 13:04:48.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:37.586235624,2024-01-02 12:38:38.069208544,2024-01-02 12:52:39.069208544,58,checkin_B,2024-01-02 12:52:39.069208544,2024-01-02 13:03:57.069208544,62,departure_gate_DG1,2024-01-02 13:03:57.069208544,2024-01-02 13:05:06.069208544,69,security_SC1,2024-01-02 13:05:06.069208544,2024-01-02 13:06:10.069208544,64,passport_PC1,2024-01-02 12:51:41.069208544,2024-01-02 13:02:55.069208544,2024-01-02 13:03:57.069208544,2024-01-02 13:05:06.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:38.403059184,2024-01-02 12:38:38.069208544,2024-01-02 12:52:41.069208544,53,checkin_B,2024-01-02 12:52:41.069208544,2024-01-02 13:04:06.069208544,68,departure_gate_DG1,2024-01-02 13:04:06.069208544,2024-01-02 13:05:06.069208544,60,security_SC2,2024-01-02 13:05:06.069208544,2024-01-02 13:06:13.069208544,67,passport_PC1,2024-01-02 12:51:48.069208544,2024-01-02 13:02:58.069208544,2024-01-02 13:04:06.069208544,2024-01-02 13:05:06.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:41.242314684,2024-01-02 12:38:41.069208544,2024-01-02 12:53:00.069208544,64,checkin_B,2024-01-02 12:53:00.069208544,2024-01-02 13:04:04.069208544,48,departure_gate_DG1,2024-01-02 13:04:04.069208544,2024-01-02 13:05:06.069208544,62,security_SC2,2024-01-02 13:05:06.069208544,2024-01-02 13:06:33.069208544,87,passport_PC1,2024-01-02 12:51:56.069208544,2024-01-02 13:03:16.069208544,2024-01-02 13:04:04.069208544,2024-01-02 13:05:06.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:42.171017556,2024-01-02 12:38:42.069208544,2024-01-02 12:53:10.069208544,59,checkin_B,2024-01-02 12:53:10.069208544,2024-01-02 13:04:30.069208544,57,departure_gate_DG1,2024-01-02 13:04:30.069208544,2024-01-02 13:05:38.069208544,68,security_SC2,2024-01-02 13:05:38.069208544,2024-01-02 13:06:54.069208544,61,passport_PC1,2024-01-02 12:52:11.069208544,2024-01-02 13:03:33.069208544,2024-01-02 13:04:30.069208544,2024-01-02 13:05:53.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:44.193643608,2024-01-02 12:38:44.069208544,2024-01-02 12:53:21.069208544,55,checkin_B,2024-01-02 12:53:21.069208544,2024-01-02 13:04:34.069208544,57,departure_gate_DG1,2024-01-02 13:04:34.069208544,2024-01-02 13:05:41.069208544,67,security_SC1,2024-01-02 13:05:41.069208544,2024-01-02 13:06:30.069208544,49,passport_PC2,2024-01-02 12:52:26.069208544,2024-01-02 13:03:37.069208544,2024-01-02 13:04:34.069208544,2024-01-02 13:05:41.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:44.932574970,2024-01-02 12:38:45.069208544,2024-01-02 12:53:35.069208544,57,checkin_B,2024-01-02 12:53:35.069208544,2024-01-02 13:05:19.069208544,73,departure_gate_DG1,2024-01-02 13:05:19.069208544,2024-01-02 13:06:13.069208544,54,security_SC2,2024-01-02 13:06:13.069208544,2024-01-02 13:07:05.069208544,52,passport_PC1,2024-01-02 12:52:38.069208544,2024-01-02 13:04:06.069208544,2024-01-02 13:05:19.069208544,2024-01-02 13:06:13.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:45.890981244,2024-01-02 12:38:46.069208544,2024-01-02 12:53:31.069208544,52,checkin_B,2024-01-02 12:53:31.069208544,2024-01-02 13:04:56.069208544,64,departure_gate_DG1,2024-01-02 13:04:56.069208544,2024-01-02 13:05:36.069208544,40,security_SC2,2024-01-02 13:05:36.069208544,2024-01-02 13:06:22.069208544,46,passport_PC1,2024-01-02 12:52:39.069208544,2024-01-02 13:03:52.069208544,2024-01-02 13:04:56.069208544,2024-01-02 13:05:36.069208544
657.0,620,14.0,23.0,388,A388,179,A380,A380-800,,US,135615,2024-01-02,1229544708,OZ202,International,False,False,OZ,OZ,Asiana Airlines,America,HL7634,495,2024-01-02T14:41:00,2024-01-02T15:04:00,ICN,ICN,10,1,1.0,2024-01-02T14:40:00,2024-01-02 12:38:46.768008696,2024-01-02 12:38:47.069208544,2024-01-02 12:53:37.069208544,56,checkin_B,2024-01-02 12:53:37.069208544,2024-01-02 13:05:40.069208544,70,departure_gate_DG1,2024-01-02 13:05:40.069208544,2024-01-02 13:06:37.069208544,57,security_SC1,2024-01-02 13:06:37.069208544,2024-01-02 13:07:46.069208544,69,passport_PC1,2024-01-02 12:52:41.069208544,2024-01-02 13:04:30.069208544,2024-01-02 13:05:40.069208544,2024-01-02 13:06:37.069208544
